Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Seeberg Ost BAB 10,BAB 10,15366,Neuenhagen bei Berlin,Brandenburg,52.543728,13.692682,2020
Seeberg West BAB 10,BAB 10,15366,Neuenhangen bei Berlin,Brandenburg,52.542448,13.690376,2020
Fabrikstraße,18,89601,Schelklingen,Baden-Württemberg,48.364831,9.711712,2020
Dorfstraße,10,14712,Rathenow,Brandenburg,52.658201,12.387576,2020
Nordring,35-39,46325,Borken,Nordrhein-Westfalen,,,2020
Burgplatz,6,46342,Velen,Nordrhein-Westfalen,51.886832,6.919751,2020
Scharenbergstr.,16,14612,Falkensee,Brandenburg,52.561547,13.090399,2020
Hamburger Straße,4,14641,Nauen,Brandenburg,52.605568,12.873591,2020
Rathausstraße,8,66901,Schönenberg-Kübelberg,Rheinland-Pfalz,49.408979,7.378199,2020
Gaisentalstraße,72,88400,Biberach an der Riß,Baden-Württemberg,48.100803,9.770889,2020
Flottenstraße,28-42,13407,Berlin,Berlin,52.578185,13.359063,2020
Reginhardstr.,32,13409,Berlin,Berlin,52.560529,13.371225,2020
Indira-Gandhi-Str.,101,13409,Berlin,Berlin,52.54627,13.469077,2020
Markstr.,41,13409,Berlin,Berlin,52.561926,13.365108,2020
Wittenauer Str.,25,13435,Berlin,Berlin,52.604165,13.335214,2020
Am Heidering,4,16515,Oranienburg,Brandenburg,,,2020
Am Golfplatz,1,16540,Hohen Neuendorf,Brandenburg,52.654003,13.257712,2020
Haupstraße,26,67697,Otterberg,Rheinland-Pfalz,49.500916,7.77324,2020
Steiggasse,0,67705,Trippstadt,Rheinland-Pfalz,49.355533,7.770009,2020
Seelenpfad,1,52391,Vettweiß,Nordrhein-Westfalen,50.742997,6.603595,2020
Simonskall,0,52393,Hürtgenwald,Nordrhein-Westfalen,50.66697,6.353,2020
Schulstr.,2a,2977,Hoyerswerda,Sachsen,51.43808,14.23837,2020
Schulstr.,2,89616,Rottenacker,Baden-Württemberg,48.232365,9.684014,2020
Margarita-Linder-Str.,20,89617,Untermachtal,Baden-Württemberg,48.238221,9.607655,2020
Ruppinerstr.,57,16766,Kremmen,Brandenburg,52.764823,13.026662,2020
Aroser Allee,116,13407,Berlin,Berlin,52.567171,13.351628,2020
Rütlistraße,13,13407,Berlin,Berlin,52.562459,13.357175,2020
Ellener Allee,1,52399,Merzenich,Nordrhein-Westfalen,50.833257,6.536773,2020
Autobahn,0,52428,Jülich,Nordrhein-Westfalen,50.929183,6.338501,2020
Markgrafenallee,5,95448,Bayreuth,Bayern,49.95072,11.5826,2020
Sophian-Kolb-Straße,16,95448,Bayreuth,Bayern,49.957515,11.602362,2020
Heribertstr.,37,52388,Nörvenich,Nordrhein-Westfalen,50.811416,6.583028,2020
Schillerplatz,6,52388,Nörvenich,Nordrhein-Westfalen,50.817998,6.698378,2020
Hagenwiese,40,46348,Raesfeld,Nordrhein-Westfalen,51.762426,6.828108,2020
Nordring,35-39,46325,Borken,Nordrhein-Westfalen,51.845099,6.844644,2020
Nordring,35,46325,Borken,Nordrhein-Westfalen,51.845099,6.844644,2020
Nordring,35,46325,Borken,Nordrhein-Westfalen,,,2020
Hauptstraße,46,67731,Otterbach,Rheinland-Pfalz,49.48564,7.73971,2020
Bahnhofstr.,67,66869,Kusel,Rheinland-Pfalz,49.537335,7.409813,2020
Burgstr.,12,66871,Thallichtenberg,Rheinland-Pfalz,49.556416,7.357917,2020
Amriswilstraße,36,88400,Biberach,Baden-Württemberg,48.082535,9.778674,2020
Fünf Linden,17,88400,Biberach,Baden-Württemberg,48.098737,9.766662,2020
Hochvogelstraße,4,88400,Biberach,Baden-Württemberg,48.104791,9.773605,2020
Otto-Schlecht-Straße,1,88400,Biberach,Baden-Württemberg,48.10341,9.806838,2020
Alte Grüneberger Landstraße,1,16775,Löwenberger Land,Brandenburg,52.822399,13.215193,2020
Schulstraße,14,2633,Göda,Sachsen,51.178017,14.323767,2020
Dresdener Str.,1,2681,Wilthen,Sachsen,51.095379,14.387812,2020
Hauptstraße,26A,2699,Königswartha,Sachsen,51.309874,14.329323,2020
Spinnereistraße,2,95445,Bayreuth,Bayern,49.952106,11.567123,2020
Ludwig-Thoma-Str.,20,95447,Bayreuth,Bayern,49.933466,11.567943,2020
August-Scholl-Straße,5,52393,Hürtgenwald-Kleinhau,Nordrhein-Westfalen,50.72139,6.39606,2020
Launer Ring,9,9405,Zschopau,Sachsen,50.754724,13.068593,2020
Eichenallee,41,16727,Leegebruch,Brandenburg,52.723929,13.188403,2020
Parkallee,10,16727,Velten,Brandenburg,52.670356,13.215876,2020
Bahnstraße,0,16727,Velten,Brandenburg,52.683799,13.17477,2020
Bahnstraße,0,16727,Velten,Brandenburg,,,2020
Sonderburger Str.,26,13357,Berlin,Berlin,52.554776,13.394007,2020
Heidebrinker Str.,21,13357,Berlin,Berlin,52.551832,13.388289,2020
Place de Lesquin,0,52441,Linnich,Nordrhein-Westfalen,50.982119,6.271463,2020
Erkelenzer Str,9,52441,Linnich,Nordrhein-Westfalen,50.982921,6.274625,2020
Marktplatz,0,52457,Aldenhoven,Nordrhein-Westfalen,50.895267,6.287854,2020
Alte Turmstr.,9,52457,Aldenhoven,Nordrhein-Westfalen,50.895444,6.283326,2020
Friedrichshofener Str.,2a,85049,Ingolstadt,Bayern,48.772944,11.386,2020
Friedrichshofener Str.,2a,85049,Ingolstadt,Bayern,48.772944,11.386,2020
Friedrichshofener Str.,2a,85049,Ingolstadt,Bayern,48.772944,11.386,2020
Friedrichshofener Str.,2a,85049,Ingolstadt,Bayern,48.772944,11.386,2020
Heinrich-Mußmann-Straße,1,52428,Jülich,Nordrhein-Westfalen,,,2020
Kölnstraße,22,52428,Jülich,Nordrhein-Westfalen,,,2020
Roedernallee,49-50,13407,Berlin,Berlin,52.585956,13.34225,2020
Im Froschpfuhl,0,66892,Bruchmühlbach-Miesau,Rheinland-Pfalz,49.383376,7.441787,2020
Hauptstraße,18,67677,Enkenbach-Alsenborn,Rheinland-Pfalz,49.486911,7.897609,2020
Wiesenstraße,3,67691,Hochspeyer,Rheinland-Pfalz,49.442894,7.896466,2020
August-Süßdorf-Straße,5,66877,Ramstein-Miesenbach,Rheinland-Pfalz,49.451931,7.552625,2020
Am Koehlwäldchen,11,66877,Ramstein-Miesenbach,Rheinland-Pfalz,,,2020
Bahnhofstraße,3,66879,Steinwenden,Rheinland-Pfalz,49.45429,7.525062,2020
Hauptstraße,1e,66882,Hütschenhausen,Rheinland-Pfalz,49.422103,7.492267,2020
Pödeldorfer Straße,176,96050,Bamberg,Bayern,49.90026,10.92338,2020
Robert Bosch Str.,40,96050,Bamberg,Bayern,49.891218,10.917964,2020
Gutenbergstraße,11,96050,Bamberg,Bayern,,,2020
Gutenbergstraße,11,96050,Bamberg,Bayern,,,2020
Gutenbergstraße,11,96050,Bamberg,Bayern,,,2020
Goltsteinstraße,64,52459,Inden,Nordrhein-Westfalen,50.846996,6.364278,2020
Am Hochfeldweg,5,85051,Ingolstadt,Bayern,48.705718,11.422356,2020
Gutenbergstraße,11,96050,Bamberg,Bayern,,,2020
Brennerstraße,"9a, b",96052,Bamberg,Bayern,49.90146,10.90006,2020
Nordbahnstr.,5,13359,Berlin,Berlin,52.565189,13.391801,2020
Graf-Haeseler-Str.,24,13403,Berlin,Berlin,52.569566,13.313786,2020
Gustav-Meyer-Allee,25,13355,Berlin,Berlin,52.542063,13.383612,2020
Fünf Linden,17,88400,Biberach,Baden-Württemberg,,,2020
Hochvogelstraße,4,88400,Biberach,Baden-Württemberg,,,2020
Otto-Schlecht-Straße,1,88400,Biberach,Baden-Württemberg,,,2020
Königsfelderstraße,33,58256,Ennepetal,Nordrhein-Westfalen,,,2020
Ochsenkamp,59,58285,Gevelsberg,Nordrhein-Westfalen,51.322507,7.318852,2020
Am Waldesrand,11,58285,Gevelsberg,Nordrhein-Westfalen,51.34678,7.332397,2020
Gasstraße,1,45525,Hattingen,Nordrhein-Westfalen,,,2020
Bruchstraße,26,45525,Hattingen,Nordrhein-Westfalen,,,2020
Borkener Straße,24,46325,Borken,Nordrhein-Westfalen,51.903775,6.786348,2020
Würzburger Straße,55,96049,Bamberg,Bayern,49.87573,10.88453,2020
Würzburger Straße,55,96049,Bamberg,Bayern,,,2020
Pankstr.,72,13357,Berlin,Berlin,52.548121,13.374454,2020
Kolberger Str.,30,13357,Berlin,Berlin,52.543991,13.374716,2020
Bahnstr.,80,66849,Landstuhl,Rheinland-Pfalz,49.415583,7.582056,2020
Bruchwiesenstr.,38-40,66849,Landstuhl,Rheinland-Pfalz,,,2020
Eisenbahnstraße,36,66862,Kindsbach,Rheinland-Pfalz,49.418881,7.612738,2020
De Wynen Gasse,0,46325,Borken,Nordrhein-Westfalen,51.844718,6.857963,2020
Josefstraße,1,46325,Borken,Nordrhein-Westfalen,51.840693,6.868566,2020
Ahauser Str.,116,46325,Borken,Nordrhein-Westfalen,51.860832,6.863159,2020
Johann Walling Straße,45,46325,Borken,Nordrhein-Westfalen,51.848035,6.859594,2020
Am Papendiek,5,46325,Borken,Nordrhein-Westfalen,51.843972,6.860788,2020
Im Thomas,0,46325,Borken,Nordrhein-Westfalen,51.904276,6.854672,2020
Kirchstraße,34,9429,Wolkenstein,Sachsen,,,2020
Knappenstr.,2,1968,Senftenberg,Brandenburg,,,2020
Usedomer Str.,4,13355,Berlin,Berlin,52.540813,13.39224,2020
Gartenstr.,48,13355,Berlin,Berlin,52.536326,13.384169,2020
Hussitenstr.,34,13355,Berlin,Berlin,52.54196,13.383244,2020
Turiner Str.,22,13347,Berlin,Berlin,52.549797,13.358499,2020
Kleinkoschener Str.,24,1968,Senftenberg,Brandenburg,,,2020
Bristolstr.,21,13349,Berlin,Berlin,52.558927,13.350224,2020
Buchstr.,1,13353,Berlin,Berlin,52.53906,13.348699,2020
Amriswilstraße,36,88400,Biberach,Baden-Württemberg,,,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Manchinger Straße,80,85053,Ingolstadt,Bayern,,,2020
Manchinger Straße,80,85053,Ingolstadt,Bayern,,,2020
Goethestr.,145,85055,Ingolstadt,Bayern,48.772318,11.451888,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Engelradingweg,0,46325,Borken,Nordrhein-Westfalen,51.809323,6.905908,2020
Dirkshof,0,46325,Borken,Nordrhein-Westfalen,51.832413,6.787392,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Karlshölchen,1,76872,Freckenfeld,Rheinland-Pfalz,,,2020
Bahnhofstraße,17,76872,Winden,Rheinland-Pfalz,,,2020
Schulstraße,4,1998,Schipkau,Brandenburg,51.540027,13.891982,2020
Nazarethkirchstr.,41,13347,Berlin,Berlin,52.549322,13.361575,2020
Autobahn,0,88451,Dettingen,Baden-Württemberg,48.12546,10.109536,2020
Autobahn,0,88451,Dettingen,Baden-Württemberg,48.124692,10.112158,2020
Illertal West,0,88451,Dettingen,Baden-Württemberg,48.125522,10.109017,2020
Illertal West,0,88451,Dettingen,Baden-Württemberg,48.125522,10.109017,2020
Illertal West,0,88451,Dettingen,Baden-Württemberg,48.125522,10.109017,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Haunstetter Str.,73,86161,Augsburg,Bayern,48.347662,10.90554,2020
Hörder Straße,330,58454,Witten,Nordrhein-Westfalen,51.469213,7.368723,2020
Bochumer Str.,2,58455,Witten,Nordrhein-Westfalen,51.452224,7.323964,2020
Stettiner Str.,6,86167,Augsburg,Bayern,48.39245,10.9171,2020
Ardeystraße,100,58453,Witten,Nordrhein-Westfalen,51.43841,7.347413,2020
Eckardtstraße,36,58453,Witten,Nordrhein-Westfalen,51.439367,7.366025,2020
Bommerfelder Ring,108,58452,Witten,Nordrhein-Westfalen,51.418151,7.339768,2020
Uthmannstraße,17 (2),58452,Witten,Nordrhein-Westfalen,51.440106,7.333229,2020
Ammannstraße,1,86167,Augsburg,Bayern,,,2020
Ammannstraße,1,86167,Augsburg,Bayern,,,2020
Rheinische Str.,31-27,58332,Schwelm,Nordrhein-Westfalen,51.296073,7.292158,2020
Rheinische Str.,31-27,58332,Schwelm,Nordrhein-Westfalen,51.296073,7.292158,2020
Rheinische Str.,31-27,58332,Schwelm,Nordrhein-Westfalen,51.296073,7.292158,2020
Unterer Talweg,109,86179,Augsburg,Bayern,48.315408,10.890376,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Carl-Zeiss-Straße,4,85055,Ingolstadt,Bayern,48.782923,11.425934,2020
Rheinstraße ,3,76744,Wörth,Rheinland-Pfalz,,,2020
Mittelwegring,1,76751,Jockgrim,Rheinland-Pfalz,49.083402,8.264913,2020
Waldstückerring,30,76756,Bellheim,Rheinland-Pfalz,49.197324,8.306817,2020
Clemdastraße,5,99817,Eisenach,Thüringen,50.98021,10.32271,2020
Arnouxstr.,13,13127,Berlin,Berlin,52.606974,13.425336,2020
Pasewalker Str.,77,13127,Berlin,Berlin,52.59392,13.43264,2020
Rabenstraße,62,88471,Laupheim,Baden-Württemberg,48.226264,9.879258,2020
Am Eisberg,2,36456,Barchfeld,Thüringen,,,2020
Im Bödel,1,76744,Wörth am Rhein,Rheinland-Pfalz,49.047811,8.264299,2020
Karl-Marx-Str.,129,3205,Calau,Brandenburg,,,2020
Kavalierstraße,15,13187,Berlin,Berlin,52.573492,13.410319,2020
Hadlichstr.,33,13187,Berlin,Berlin,52.570511,13.41644,2020
Schulstr.,28,13187,Berlin,Berlin,52.569111,13.409198,2020
Neumannstr.,2,13189,Berlin,Berlin,52.55323,13.424084,2020
Max-Lingner-Str.,8,13189,Berlin,Berlin,52.560462,13.416289,2020
Münsterstraße,9,53881,Euskirchen,Nordrhein-Westfalen,50.647963,6.833694,2020
Piesporter Str.,74,13088,Berlin,Berlin,52.556139,13.478497,2020
Behaimstr.,25,13086,Berlin,Berlin,52.550273,13.446438,2020
Gäblerstr.,7,13086,Berlin,Berlin,52.553838,13.448373,2020
Gounodstr.,109,13088,Berlin,Berlin,52.54862,13.466306,2020
Smetanastr.,32,13088,Berlin,Berlin,52.547311,13.459725,2020
Gounodstr.,9,13088,Berlin,Berlin,52.545769,13.453337,2020
Liebermannstr.,40,13088,Berlin,Berlin,52.560013,13.466124,2020
Roitzheimer Str.,111a,53879,Euskirchen,Nordrhein-Westfalen,50.65276,6.79919,2020
Eifelring,44-46,53879,Euskirchen,Nordrhein-Westfalen,,,2020
Pankstraße,8-10,13127,Berlin,Berlin,52.59416,13.440759,2020
Alte Huttung,0,3222,Lübbenau/Spreewald,Brandenburg,51.855397,13.950765,2020
Schloßbezirk,0,3222,Lübbenau/Spreewald,Brandenburg,51.868737,13.973488,2020
Auto-Focus,3,15517,Fürstenwalde,Brandenburg,,,2020
Auto-Focus,3,15517,Fürstenwalde,Brandenburg,,,2020
Auto-Focus,3,15517,Fürstenwalde,Brandenburg,,,2020
Auto-Focus,3,15517,Fürstenwalde,Brandenburg,,,2020
Altruppiner Allee,39,16816,Neuruppin,Brandenburg,52.949093,12.826068,2020
Bechliner Chaussee,25g,16816,Neuruppin,Brandenburg,52.911594,12.767358,2020
Im Breiten Pfuhl,1,67365,Schwegenheim,Rheinland-Pfalz,49.272027,8.33773,2020
Dorfstraße,15,16818,Kuhhorst,Brandenburg,,,2020
Am Süderholz,13,25920,Leck,Schleswig-Holstein,54.768816,8.980947,2020
Plauener Str.,163-165,13053,Berlin,Berlin,52.545307,13.514164,2020
Plauener Str.,163-165,13054,Berlin,Berlin,52.545307,13.514164,2020
Beeskower Straße,22,15890,Eisenhüttenstadt,Brandenburg,,,2020
Große-Leege-Str.,73,13055,Berlin,Berlin,52.538378,13.489293,2020
Georges-Girard-Ring,1,53894,Mechernich,Nordrhein-Westfalen,50.588985,6.665824,2020
Ziegeleiweg,40-44,23730,Neustadt,Schleswig-Holstein,54.09928,10.82748,2020
Henriette-Herz-Allee,9,13057,Berlin,Berlin,52.57328,13.560243,2020
Henriette-Herz-Allee,9,13057,Berlin,Berlin,52.57328,13.560243,2020
Henriette-Herz-Allee,9,13057,Berlin,Berlin,52.57328,13.560243,2020
Plauener Str.,163-165,13055,Berlin,Berlin,52.545307,13.514164,2020
Waldweg,1,15526,Bad Saarow,Brandenburg,,,2020
Zur Rotlay,2-12,54636,Biersdorf am See,Rheinland-Pfalz,50.017023,6.442313,2020
Marktplatz,7,54655,Kyllburg,Rheinland-Pfalz,50.039766,6.587713,2020
Lindenstraße,0,54662,Herforst,Rheinland-Pfalz,49.947738,6.60174,2020
Waldburgstr.,37,71032,Böblingen,Baden-Württemberg,48.689013,9.026039,2020
Vaihinger Str.,29,71032,Böblingen,Baden-Württemberg,48.692593,9.013739,2020
Pfarrgasse,8,71032,Böblingen,Baden-Württemberg,48.684665,9.011714,2020
Fretzdorfer Steinstraße,9,16909,Wittstock / Dosse,Brandenburg,53.06816,12.53318,2020
Fretzdorfer Steinstraße,9,16909,Wittstock / Dosse,Brandenburg,53.06816,12.53318,2020
Cranachstrasse,51,38300,Wolfenbüttel,Niedersachsen,,,2020
Dorfstraße,256,25920,Risum-Lindholm,Schleswig-Holstein,54.766256,8.879548,2020
Herrenkoogstraße,4,25920,Risum-Lindholm,Schleswig-Holstein,54.745944,8.843188,2020
Feldbergstr.,55,71032,Böblingen,Baden-Württemberg,48.68445,9.030601,2020
Bahnhofstraße,3,25924,Klanxbüll,Schleswig-Holstein,54.863565,8.675318,2020
Toft,1,25924,Klanxbüll,Schleswig-Holstein,54.862459,8.679261,2020
Dorfstraße,38,25926,Ladelund,Schleswig-Holstein,54.841034,9.022628,2020
Dorfstraße,2,25926,Westre,Schleswig-Holstein,54.855586,8.987336,2020
Oderstr.,42 A,14513,Teltow,Brandenburg,52.401799,13.24849,2020
Potsdamer Straße,4,14513,Teltow,Brandenburg,52.395568,13.239157,2020
Wittstocker Chaussee,1,16909,Heiligengrabe,Brandenburg,53.146633,12.379056,2020
An der Klemnitz,0,16868,Wusterhausen,Brandenburg,52.888621,12.456861,2020
Fretzdorfer Steinstr.,9,16909,Wittstock /Dosse,Brandenburg,53.06816,12.53318,2020
Fretzdorfer Steinstraße,9,16909,Wittstock / Dosse,Brandenburg,53.06816,12.53318,2020
Graf-Zeppelin-Platz,1,71034,Böblingen,Baden-Württemberg,48.690581,9.003732,2020
Großostheimer Str.,90,63741,Aschaffenburg,Bayern,,,2020
Spessartstr.,40,63743,Aschaffenburg,Bayern,49.965668,9.155074,2020
Sebastianstr.,29 b,86153,Augsburg,Bayern,48.381415,10.894547,2020
Heinrich-von-Buz-Str.,4,86153,Augsburg,Bayern,48.378612,10.889753,2020
Kurt-Schwitters-Platz,0,26409,Wittmund,Niedersachsen,,,2020
Dohuser Weg,10-14,26409,Wittmund,Niedersachsen,,,2020
August-Bebel-Platz,8,2627,Weißenberg,Sachsen,51.197032,14.659137,2020
Nauener Str.,5,16816,Neuruppin,Brandenburg,52.892312,12.798153,2020
Dorfstraße,15,16818,Kuhhorst,Brandenburg,52.43099,12.51089,2020
Wannseestr.,7,14532,Stahnsdorf,Brandenburg,,,2020
Schönower Str.,3,14513,Teltow,Brandenburg,52.40277,13.27005,2020
Hülsbrockstraße,75,33334,Gütersloh,Nordrhein-Westfalen,51.919403,8.408312,2020
Geniner Straße,80,23560,Lübeck,Schleswig-Holstein,53.849043,10.674533,2020
Berliner Straße,2,23560,Lübeck,Schleswig-Holstein,53.850527,10.682112,2020
Buchenstücken,14,23560,Lübeck,Schleswig-Holstein,,,2020
Oberrege,16,26931,Elsfleth,Niedersachsen,53.232661,8.453304,2020
Lloydstraße,27,26954,Nordenham,Niedersachsen,53.48674,8.484782,2020
Atenser Alllee,108,26954,Nordenham,Niedersachsen,53.499478,8.476758,2020
Florian-Geyer-Str.,1,71034,Böblingen,Baden-Württemberg,48.668058,9.003205,2020
Konrad-Zuse-Str.,3,71034,Böblingen,Baden-Württemberg,48.689037,9.004671,2020
Freudenstädter Str.,5,71034,Böblingen,Baden-Württemberg,48.673577,9.008562,2020
Parkstraße,16,71034,Böblingen,Baden-Württemberg,48.681678,9.008726,2020
Parkstraße,16,71034,Böblingen,Baden-Württemberg,48.681678,9.008726,2020
Parkstraße,16,71034,Böblingen,Baden-Württemberg,48.681678,9.008726,2020
Otto-Lilienthal-Str.,36,71034,Böblingen,Baden-Württemberg,48.681087,8.974425,2020
Im Mühlental,0,56814,Beilstein,Rheinland-Pfalz,50.107105,7.2406,2020
Moselstrasse,1 - 7,56814,Ernst,Rheinland-Pfalz,,,2020
Moselstrasse,1 - 7,56814,Ernst,Rheinland-Pfalz,,,2020
Moselstrasse,1 - 7,56814,Ernst,Rheinland-Pfalz,,,2020
Moselstrasse,1 - 7,56814,Ernst,Rheinland-Pfalz,,,2020
St. Castor-Straße,96,56253,Treis-Karden,Rheinland-Pfalz,50.179725,7.29915,2020
Marktplatz,1,56766,Ulmen,Rheinland-Pfalz,50.207372,6.981054,2020
Str. nach Fichtenwalde,10,14547,Belitz,Brandenburg,52.263409,12.924107,2020
Brockweg,300,33334,Gütersloh,Nordrhein-Westfalen,51.866395,8.369457,2020
Brockweg,306-308,33334,Gütersloh,Nordrhein-Westfalen,51.864878,8.369658,2020
Berliner Allee,2,63739,Aschaffenburg,Bayern,49.973361,9.183412,2020
Berliner Allee,2,63739,Aschaffenburg,Bayern,49.973361,9.183412,2020
Berliner Allee,2,63739,Aschaffenburg,Bayern,49.973361,9.183412,2020
Seidelstr.,2,63741,Aschaffenburg,Bayern,49.9748,9.12755,2020
Köpenicker Str.,145-147,12683,Berlin,Berlin,52.50653,13.428637,2020
Annastr.,0,14532,Stahnsdorf,Brandenburg,,,2020
Enger Straße,13,25917,Enge-Sande,Schleswig-Holstein,54.730865,8.969469,2020
Am Stadion,3,25917,Leck,Schleswig-Holstein,54.768043,8.980437,2020
Am Süderholz,13,25917,Leck,Schleswig-Holstein,54.768816,8.980947,2020
Beelitzer Straße,3,14548,Schwielowsee OT Ferch,Brandenburg,52.310957,12.929861,2020
Higis-Ring,6,54578,Wiesbaum,Rheinland-Pfalz,50.348638,6.674198,2020
Michendorf Nord BAB 10,BAB 10,14552,Michendorf,Brandenburg,52.302979,13.01724,2020
Kiefernweg,5,14554,Sedinner See,Brandenburg,52.287107,13.000825,2020
Hauptstraße,17,14554,Sedinner See,Brandenburg,52.272195,13.007618,2020
Große Straße,1,27299,Langwedel,Niedersachsen,,,2020
Louis-Schmetzer-Str.,4,91522,Ansbach,Bayern,53.06672,8.773295,2020
Bierdener Kämpe,1,28832,Achim,Niedersachsen,53.016238,9.015972,2020
Parkplatz Feldstraße,0,28832,Achim,Niedersachsen,,,2020
Posthausen,11,28870,Ottersberg,Niedersachsen,53.060635,9.170955,2020
Hauptstraße,20,56821,Ellenz-Poltersdorf,Rheinland-Pfalz,51.115419,7.233569,2020
Moselpromenade,41,56856,Zell (Mosel),Rheinland-Pfalz,50.025073,7.181634,2020
Fliehburgstraße,4,56856,Zell,Rheinland-Pfalz,50.026543,7.158153,2020
Berliner Str.,18,3099,Kolkwitz,Brandenburg,51.749714,14.245251,2020
Karrharder Straße,10,25917,Leck,Schleswig-Holstein,54.775031,8.958752,2020
Gutenbergring,1,25917,Leck,Schleswig-Holstein,54.77239,8.984895,2020
Lauinger Str.,82,12683,Berlin,Berlin,52.50552,13.5669,2020
Brennereiweg,45,14823,Raben,Brandenburg,52.041466,12.575419,2020
Amtsweg,1,3058,Neuhausen/Spree,Brandenburg,,,2020
Mühlspreeweg,1,3096,Burg,Brandenburg,51.838968,14.149059,2020
Bergstraße,20,28832,Achim,Niedersachsen,53.011453,9.040279,2020
Bierdener Kämpe,1,28832,Achim,Niedersachsen,53.016245,9.015981,2020
Am Rathaus,1,27299,Langwedel,Niedersachsen,52.977058,9.183703,2020
Am Denkmal,6,27299,Langwedel,Niedersachsen,52.996497,9.121305,2020
Lübnitzer Str.,6a,14806,Bad Belzig,Brandenburg,,,2020
HalenseestraßWestfalenstraßee,0,14822,Linthe,Brandenburg,52.160592,12.781675,2020
Große Straße,34,19336,Bad Wilsnack,Brandenburg,52.955831,11.943532,2020
Schwarzer Weg,8,19348,Perleberg,Brandenburg,53.062763,11.838605,2020
Enger Straße,13,25917,Enge-Sande,Schleswig-Holstein,54.730865,8.969469,2020
Industriestraße,1,54486,Mülheim,Rheinland-Pfalz,49.913418,7.019205,2020
Industriestraße,1,54486,Mülheim,Rheinland-Pfalz,,,2020
Am Moselufer,1,54492,Erden,Rheinland-Pfalz,49.979844,7.020383,2020
Weingartenstraße,10,54492,Zeltingen- Rachtig,Rheinland-Pfalz,,,2020
Cusanusstraße,18,54470,Bernkastel-Kues,Rheinland-Pfalz,49.918196,7.069466,2020
Brückenstraße,0,54472,Veldenz,Rheinland-Pfalz,49.890609,7.023174,2020
Märkische Allee,276,12679,Berlin-Marzahn-Hellersdorf,Berlin,52.55656,13.55417,2020
Hauptstr.,35,33378,Rheda-Wiedenbrück,Nordrhein-Westfalen,51.836111,8.301667,2020
Hauptstr.,35,33378,Rheda-Wiedenbrück,Nordrhein-Westfalen,,,2020
Bayreutherstrasse,46,92224,Amberg,Bayern,,,2020
Rügländer Str,1,91522,Ansbach,Bayern,49.311109,10.568781,2020
Industriestr.,8-10,27283,Verden/Aller,Niedersachsen,,,2020
Saumurplatz,0,27283,Verden,Niedersachsen,52.923757,9.257316,2020
Reeperbahn,0,27283,Verden,Niedersachsen,52.921281,9.227106,2020
Bad Wilsnacker Straße,55,19322,Wittenberge,Brandenburg,,,2020
