Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Cecilienkoog,16,25821,Reußenköge,Schleswig-Holstein,54.585734,8.923624,2019
Cecilienkoog,16,25821,Reußenköge,Schleswig-Holstein,54.585734,8.923624,2019
Cecilienkoog,16,25821,Reußenköge,Schleswig-Holstein,54.585734,8.923624,2019
Martensstraße,0,28309,Bremen,Bremen,53.052664,8.905018,2019
Kronberger Straße,7,28307,Bremen,Bremen,53.040755,8.931429,2019
Ernst-Buchholz-Str.,3,28279,Bremen,Bremen,53.045091,8.847269,2019
Borgwardstraße,7,28279,Bremen,Bremen,53.046524,8.841819,2019
Hermann-Josef-Straße,23,41812,Erkelenz,Nordrhein-Westfalen,51.09754,6.21847,2019
Schwanenberger Platz,25,41812,Erkelenz,Nordrhein-Westfalen,51.10208,6.27468,2019
Franziskanerplatz,4,41812,Erkelenz,Nordrhein-Westfalen,51.07884,6.31382,2019
Hartstraße,7,89079,Unterweiler,Baden-Württemberg,48.331007,9.966998,2019
Nagelstiftsweg,6,21680,Stade,Niedersachsen,53.602062,9.469045,2019
Borgwardstraße,4,28279,Bremen,Bremen,53.046218,8.841628,2019
Alter Dorfweg,30-50,28259,Bremen,Bremen,53.04742,8.743892,2019
Zweibrücker Straße,230,66954,Pirmasens,Rheinland-Pfalz,49.226473,7.591155,2019
Oldenburgerstraße,0,28259,Bremen,Bremen,53.058086,8.757193,2019
Kötnerweide,7,28259,Bremen,Bremen,53.042029,8.730397,2019
AG-Weser-Straße,3,28237,Bremen,Bremen,,,2019
AG-Weser-Straße,3,28237,Bremen,Bremen,,,2019
AG-Weser-Straße,3,28237,Bremen,Bremen,,,2019
Ludwig - Erhard - Str.,4,29525,Uelzen,Niedersachsen,52.995909,10.5393,2019
Veerßer Str.,77,29525,Uelzen,Niedersachsen,52.959209,10.553372,2019
Hambrocker Str.,0,29525,Uelzen,Niedersachsen,52.963842,10.566893,2019
Am Schützenhof,3,21702,Ahlerstedt,Niedersachsen,,,2019
Neuenteicher Weg,0,21698,Harsefeld,Niedersachsen,53.440053,9.504058,2019
Riedwiesenweg,6,89081,Ulm,Baden-Württemberg,48.402758,9.94634,2019
Dr.-Josef-Hahn-Platz,0,41812,Erkelenz,Nordrhein-Westfalen,51.08139,6.31739,2019
Aachener Straße,72,41812,Erkelenz,Nordrhein-Westfalen,51.07806,6.31024,2019
Zehnthofweg,15,41812,Erkelenz,Nordrhein-Westfalen,51.08216,6.31237,2019
AG-Weser-Straße,3,28237,Bremen,Bremen,,,2019
AG-Weser-Straße,3,28237,Bremen,Bremen,,,2019
AG-Weser-Straße,3,28237,Bremen,Bremen,,,2019
AG-Weser-Straße,3,28237,Bremen,Bremen,,,2019
Seewenjestraße,20,28237,Bremen,Bremen,53.111735,8.774203,2019
Geibstraße,3,67346,Speyer,Rheinland-Pfalz,49.313266,8.45184,2019
Georg-Peter-Süß-Str.,2,67346,Speyer,Rheinland-Pfalz,49.303849,8.448647,2019
Auestraße,31,67346,Speyer,Rheinland-Pfalz,49.33313,8.44214,2019
Bahnhofstraße,20,66955,Pirmasens,Rheinland-Pfalz,49.201497,7.602956,2019
Fischerhofstr.,0,29525,Uelzen,Niedersachsen,52.98643,10.544394,2019
Nothmannstraße,42,29525,Uelzen,Niedersachsen,,,2019
Nothmannstraße,42,29525,Uelzen,Niedersachsen,,,2019
Zum Hafenplatz,1,23570,Lübeck,Schleswig-Holstein,53.940018,10.851833,2019
Wichlinghauser Weg,2,33829,Borgholzhausen,Nordrhein-Westfalen,52.6055,8.18424,2019
Am Uphof,17,33829,Borgholzhausen,Nordrhein-Westfalen,52.102024,8.299246,2019
Am Schützenhof,3,21702,Ahlerstedt,Niedersachsen,,,2019
Adam-Ries-Straße,4,2730,Ebersbach-Neugersdorf,Sachsen,51.000994,14.616807,2019
Weberstraße,19,2727,Neugersdorf,Sachsen,50.97727,14.62144,2019
Füchteler Straße,6,49377,Vechta,Niedersachsen,52.730958,8.290944,2019
Paul-Ehrlich-Str.,1-3,23562,Lübeck,Schleswig-Holstein,,,2019
Ratzeburger Allee,50,23562,Lübeck,Schleswig-Holstein,53.850496,10.703163,2019
Kirchplatz,26,33803,Steinhagen,Nordrhein-Westfalen,,,2019
Am Bahnhof,1,33803,Steinhagen,Nordrhein-Westfalen,,,2019
Am Cronsbach,4,33803,Steinhagen,Nordrhein-Westfalen,,,2019
Bahnhofstr.,20,33803,Steinhagen,Nordrhein-Westfalen,,,2019
Am Taternhof,0,29525,Uelzen,Niedersachsen,52.96749,10.56183,2019
Am Stadtgut,0,29525,Uelzen,Niedersachsen,52.972334,10.543573,2019
Holdenstedter Str.,64,29525,Uelzen / Holdenstedt,Niedersachsen,52.926834,10.52761,2019
Eichelberg,0,29525,Uelzen / OT Gr. Liedern,Niedersachsen,52.956045,10.60272,2019
Klosterstraße,0,29525,Uelzen / OT Oldenstadt,Niedersachsen,52.972805,10.589764,2019
Zum neuen Gehege,3,29525,Uelzen / OT Molzen,Niedersachsen,53.00527,10.603446,2019
Utbremer Straße,90-98,28217,Bremen,Bremen,53.095611,8.791333,2019
Stromstraße,40,12489,Berlin,Berlin,,,2019
Rudower Chaussee,19,12489,Berlin,Berlin,52.430492,13.533473,2019
Eselsdamm.,64,67346,Speyer,Rheinland-Pfalz,49.322631,8.437909,2019
St-Guido-Stifts-Platz,4,67346,Speyer,Rheinland-Pfalz,49.321952,8.432467,2019
Joachim-Becher-Straße,2,67346,Speyer,Rheinland-Pfalz,49.304526,8.454355,2019
Eichendorffstraße,4,67346,Speyer,Rheinland-Pfalz,49.319879,8.42134,2019
Senefelderstraße,0,85057,Ingolstadt,Bayern,48.781363,11.420503,2019
Auto-Union-Straße,0,85057,Ingolstadt,Bayern,48.783571,11.413547,2019
Äußere Zittauer Str.,56,2708,Löbau,Sachsen,51.085292,14.671732,2019
Haupstraße,73,9548,Kurort Seiffen,Sachsen,50.648439,13.448245,2019
Goebenstr.,15,33790,Halle,Nordrhein-Westfalen,52.058921,8.356155,2019
Gausekampweg,4,33790,Halle,Nordrhein-Westfalen,52.063357,8.353787,2019
Sandweg,4,33790,Halle,Nordrhein-Westfalen,52.045316,8.378462,2019
Gartenstraße,3,33790,Halle,Nordrhein-Westfalen,52.059705,8.359749,2019
Augustinerstr.,0,54290,Trier,Rheinland-Pfalz,49.751494,6.635098,2019
Kaiserstr.,0,54290,Trier,Rheinland-Pfalz,49.750021,6.636735,2019
Zimmerstr.,0,54290,Trier,Rheinland-Pfalz,49.764385,6.635554,2019
Ricarda-Huch-Straße,0,28215,Bremen,Bremen,53.102473,8.81662,2019
Neukirchstraße,24-25,28215,Bremen,Bremen,53.09252,8.81228,2019
Theodor-Heuss-Allee,20,28215,Bremen,Bremen,53.08731,8.80956,2019
Konsul-Smidt-Str.,11,28217,Bremen,Bremen,53.089565,8.7788,2019
Konsul-Smidt-Straße,85,28217,Bremen,Bremen,53.0976,8.761286,2019
Augustinerstr.,0,54291,Trier,Rheinland-Pfalz,49.751635,6.63512,2019
Zuckerbergstraße,31,54290,Trier,Rheinland-Pfalz,49.756514,6.636441,2019
Forth Worth Platz,0,54293,Trier,Rheinland-Pfalz,49.770943,6.663311,2019
Kloschisnkystr.,0,54292,Trier,Rheinland-Pfalz,49.767076,6.64758,2019
Bahnhofstr.,0,54291,Trier,Rheinland-Pfalz,49.757823,6.651748,2019
Deutschherrenstr.,0,54291,Trier,Rheinland-Pfalz,49.760753,6.635674,2019
Am Mariahof,51,54296,Trier,Rheinland-Pfalz,49.731702,6.660311,2019
Im Treff,8-10,54296,Trier,Rheinland-Pfalz,49.742668,6.688346,2019
Stromstraße,40,12526,Berlin,Berlin,,,2019
Rathausstraße,2,33758,Schloss Holte-Stukenbrock,Nordrhein-Westfalen,,,2019
Parkallee,23,28209,Bremen,Bremen,53.081878,8.821598,2019
Medardsttr.,0,54294,Trier,Rheinland-Pfalz,49.738397,6.630613,2019
Adlergestell,391,12527,Berlin,Berlin,52.423756,13.559541,2019
Stromstraße,40,12526,Berlin,Berlin,,,2019
Humboldtstraße,198,28203,Bremen,Bremen,53.07394,8.835303,2019
An der B 5,10a,25842,Langenhorn,Schleswig-Holstein,54.685492,8.957344,2019
Langemarkstraße,113,28199,Bremen,Bremen,53.072914,8.791357,2019
Pappelstraße,100,28199,Bremen,Bremen,53.066645,8.793446,2019
Autobahnraststätte Wonnegau West,0,67551,Worms,Rheinland-Pfalz,49.644646,8.290242,2019
Autobahnraststätte Wonnegau Ost,0,67551,Worms,Rheinland-Pfalz,49.646995,8.293544,2019
Fahrweg,19,67550,Worms,Rheinland-Pfalz,,,2019
Erenburgerstraße,19,67549,Worms,Rheinland-Pfalz,49.633146,8.344301,2019
Dammer Berge Ost,0,49451,Holdorf,Niedersachsen,52.539679,8.114714,2019
Dammer Berge Ost,0,49451,Holdorf,Niedersachsen,52.539679,8.114714,2019
Dammer Berge Ost,0,49451,Holdorf,Niedersachsen,52.539679,8.114714,2019
Südfeld,47,33428,Marienfeld,Nordrhein-Westfalen,,,2019
Südfeld,47,33428,Marienfeld,Nordrhein-Westfalen,,,2019
Marienstraße,11,33758,Schloß Holte-Stukenbrock,Nordrhein-Westfalen,51.90259,8.616479,2019
Bergweg,26,49393,Lohne,Niedersachsen,,,2019
Dammer Berge West,0,49451,Holdorf,Niedersachsen,52.542307,8.113107,2019
Dammer Berge West,0,49451,Holdorf,Niedersachsen,52.542307,8.113107,2019
Karlsbader Straße,40,9484,Oberwiesenthal,Sachsen,,,2019
Vierenstraße,18,9484,Oberwiesenthal,Sachsen,,,2019
Westring,11,33415,Verl,Nordrhein-Westfalen,51.87879,8.49126,2019
Alter Schützenplatz,17,33397,Rietberg,Nordrhein-Westfalen,,,2019
Am Bahnhof,4,33397,Rietberg,Nordrhein-Westfalen,51.817588,8.430122,2019
Mühlenstraße,27,25840,Koldenbüttel,Schleswig-Holstein,54.385837,9.073346,2019
Ludwig-Erhard-Straße,17,28197,Bremen,Bremen,53.086434,8.715538,2019
Amtsweg,10,25856,Hattstedt,Schleswig-Holstein,54.524765,9.029168,2019
Borgerweg,23,25856,Wobbenbüll,Schleswig-Holstein,54.528776,8.996851,2019
Uthlandestrasse,1,25849,Pellworm,Schleswig-Holstein,,,2019
Norderhafen,22,25845,Nordstrand,Schleswig-Holstein,54.505771,8.828179,2019
Schulweg,4,25845,Nordstrand,Schleswig-Holstein,54.478239,8.871207,2019
Wallstraße,55,66482,Zweibrücken,Rheinland-Pfalz,49.249168,7.359811,2019
Hofenfelsstraße,120,66482,Zweibrücken,Rheinland-Pfalz,49.256619,7.37729,2019
Bleicherstraße,0,66482,Zweibrücken,Rheinland-Pfalz,49.249133,7.365491,2019
Gasstraße,1,66482,Zweibrücken,Rheinland-Pfalz,49.250086,7.353969,2019
Walporzheimer Str.,2,53474,Ahrweiler,Rheinland-Pfalz,,,2019
Autobahn,0,56244,Sessenhausen,Rheinland-Pfalz,50.521482,7.695594,2019
Pfalzgrafenring,3,92224,Amberg,Bayern,,,2019
Am Reckenberg,1,33378,Rheda-Wiedenbrück,Nordrhein-Westfalen,,,2019
Dammer Berge Ost,0,49451,Holdorf,Niedersachsen,52.539679,8.114714,2019
Dammer Berge West,0,49451,Holdorf,Niedersachsen,52.542307,8.113107,2019
Dammer Berge West,0,49451,Holdorf,Niedersachsen,52.542307,8.113107,2019
Goldbach Süd,0,27299,Langwedel,Niedersachsen,52.998531,9.181213,2019
Goldbach Süd,0,27299,Langwedel,Niedersachsen,52.998531,9.181213,2019
Goldbach Nord,0,27299,Langwedel,Niedersachsen,53.000606,9.179514,2019
Goldbach Nord,0,27299,Langwedel,Niedersachsen,53.000606,9.179514,2019
Goldbach Nord,0,27299,Langwedel,Niedersachsen,53.000606,9.179514,2019
Goldbach Nord,0,27299,Langwedel,Niedersachsen,53.000606,9.179514,2019
Bierdener Mühle,2,28832,Achim,Niedersachsen,53.018382,9.003292,2019
Obernstraße,358,28832,Achim,Niedersachsen,53.011845,9.037345,2019
Hülsbrockstr.,83-87,33334,Gütersloh,Nordrhein-Westfalen,,,2019
Bielefelder Str.,55,33378,Rheda-Wiedenbrück,Nordrhein-Westfalen,51.8423,8.3171,2019
Karlsplatz,0,91522,Ansbach,Bayern,49.299936,10.575444,2019
Fischstraße,0,91522,Ansbach,Bayern,49.303923,10.57613,2019
Berliner Ring,1,27283,Verden,Niedersachsen,52.921015,9.251471,2019
Autobahn,0,56244,Sessenhausen,Rheinland-Pfalz,50.522947,7.67514,2019
Rastplatz Grenzau,0,56203,Höhr-Grenzhausen,Rheinland-Pfalz,50.439106,7.647435,2019
Hauptstraße,13,25866,Mildstedt,Schleswig-Holstein,54.461569,9.09535,2019
Dorfstrasse,4,25860,Horstedt,Schleswig-Holstein,54.525805,9.068051,2019
Schobüller Weg,2,25856,Hattstedt,Schleswig-Holstein,54.518845,9.017519,2019
Hattstedtermarsch,43,25856,Hattstedtermarsch,Schleswig-Holstein,54.551066,8.936932,2019
Norderstraße,1,25884,Viöl,Schleswig-Holstein,,,2019
Norderstraße,1,25884,Viöl,Schleswig-Holstein,54.571301,9.18343,2019
Hooger Fähre,0,25849,Pellworm,Schleswig-Holstein,,,2019
Alte Kirche,1,25849,Pellworm,Schleswig-Holstein,,,2019
Tammensiel,20,25849,Pellworm,Schleswig-Holstein,,,2019
Tammensiel,20,25849,Pellworm,Schleswig-Holstein,,,2019
Kaydeich,16,25849,Pellworm,Schleswig-Holstein,,,2019
Hooger Fähre,1,25849,Pellworm,Schleswig-Holstein,54.528279,8.592961,2019
Hauptstrasse,21,25872,Ostenfeld,Schleswig-Holstein,54.462138,9.232322,2019
Hauptstr.,43,53518,Adenau,Rheinland-Pfalz,50.383092,6.927716,2019
Kirchstr.,19,53518,Adenau,Rheinland-Pfalz,50.383093,6.930374,2019
Landblum,2,56593,Horhausen,Rheinland-Pfalz,50.592521,7.530465,2019
Grüne Straße,24,28870,Ottersberg,Niedersachsen,53.111104,9.142009,2019
Bremer Str.,59-63,28832,Achim,Niedersachsen,,,2019
Obernstraße,38,28832,Achim,Niedersachsen,53.012204,9.036361,2019
Landstraße,22,28870,Ottersberg,Niedersachsen,,,2019
Grüne Straße,24,28870,Ottersberg,Niedersachsen,,,2019
Goldbach Süd,0,27299,Langwedel,Niedersachsen,52.998531,9.181213,2019
Goldbach Süd,0,27299,Langwedel,Niedersachsen,52.998531,9.181213,2019
Bahnhofstraße,24,57548,Kirchen,Rheinland-Pfalz,50.806294,7.880582,2019
Violenstraße,0,28195,Bremen,Bremen,53.074895,8.810815,2019
Tholendorf,1,25881,Tating,Schleswig-Holstein,,,2019
Schulring,2,25878,Seeth,Schleswig-Holstein,54.366345,9.166259,2019
An der Treene,11,25876,Schwabstedt,Schleswig-Holstein,54.393339,9.187006,2019
Bannony,1,25873,Rantrum,Schleswig-Holstein,54.433931,9.131484,2019
Bahnhofstr.,4,57567,Daaden,Rheinland-Pfalz,50.740214,7.965301,2019
Quengelstraße,2A,57610,Altenkirchen,Rheinland-Pfalz,,,2019
Schulstraße,0,55469,Simmern,Rheinland-Pfalz,49.982534,7.521389,2019
Georgstraße,2,26349,Jade-Jaderberg,Niedersachsen,53.344692,8.183732,2019
Nordseeallee,36,26969,ButJadingen-Tossens,Niedersachsen,53.5765,8.2498,2019
Berliner Allee,2,63739,Aschaffenburg,Bayern,,,2019
Markt,20,1936,Königsbrück,Sachsen,51.263877,13.902578,2019
Werkstr.,2,63739,Aschaffenburg,Bayern,49.9676,9.14358,2019
Dalbergstr.,15,63739,Aschaffenburg,Bayern,49.97363,9.14512,2019
Landstraße,22,28870,Ottersberg,Niedersachsen,53.116434,9.054453,2019
Steinstraße,4a,16303,Schwedt/Oder,Brandenburg,53.070019,14.260973,2019
Marchlewski-Ring,129a,16303,Schwedt/Oder,Brandenburg,53.01203,14.223268,2019
Oderstr.,1a,16303,Schwedt/Oder,Brandenburg,53.065661,14.250858,2019
Am Speicher,3a,16303,Schwedt/Oder,Brandenburg,53.06446,14.255393,2019
Fr.-Wolf-Ring,52a,16303,Schwedt/Oder,Brandenburg,53.060714,14.28734,2019
Edgar-Andre-Str.,39a,16303,Schwedt/Oder,Brandenburg,53.056189,14.279523,2019
Am Markt,1,17279,Lychen,Brandenburg,,,2019
Am Lübbesee,1,17268,Templin,Brandenburg,,,2019
Weinstraße,16,67157,Wachenheim,Rheinland-Pfalz,,,2019
Stedinger Straße,51,27809,Lemwerder,Niedersachsen,53.160333,8.612612,2019
Possehlstraße,4,23560,Lübeck,Schleswig-Holstein,,,2019
Berliner Straße,8-10,23560,Lübeck,Schleswig-Holstein,,,2019
Berliner Straße,8-10,23560,Lübeck,Schleswig-Holstein,,,2019
Rosa-Luxemburg-Straße,1,28876,Oyten,Niedersachsen,53.05412,9.030366,2019
Rosa-Luxemburg-Straße,1,28876,Oyten,Niedersachsen,53.054065,9.030458,2019
Am Stadion,2,26919,Brake,Niedersachsen,53.330702,8.457559,2019
Postplatz,1,26919,Brake,Niedersachsen,53.325561,8.484374,2019
Autobahnraststätte Wattenheim Nord,0,67319,Wattenheim,Rheinland-Pfalz,49.527482,8.072551,2019
Karl-Marx-Straße,0,16303,Schwedt/Oder,Brandenburg,53.060714,14.28734,2019
Robert-Koch-Str.,18a,16303,Schwedt/Oder,Brandenburg,53.056189,14.279523,2019
Auguststr.,23a,16303,Schwedt/Oder,Brandenburg,53.053386,14.274365,2019
Dr.-Th.-Neubauer Str.,44a,16303,Schwedt/Oder,Brandenburg,53.061392,14.281523,2019
Berliner Str.,50a,16303,Schwedt/Oder,Brandenburg,53.057722,14.294172,2019
Kuhheide,34b,16303,Schwedt/Oder,Brandenburg,53.08113,14.315839,2019
Kuhheide,34a,16303,Schwedt/Oder,Brandenburg,53.08113,14.316032,2019
Weisenheimer Straße,0,67273,Herxheim am Berg,Rheinland-Pfalz,49.509833,8.178472,2019
Glockensteg,3,25889,Witzwort,Schleswig-Holstein,54.40015,8.984684,2019
Dingbülldeich,10,25889,Witzwort,Schleswig-Holstein,54.413802,9.043485,2019
Hauptstrasse,50,25887,Winnert,Schleswig-Holstein,54.433489,9.206408,2019
An Der Sielbrücke,3,26954,Nordenham,Niedersachsen,53.503548,8.474059,2019
Lloydstraße,27,26954,Nordenham,Niedersachsen,53.487027,8.483114,2019
Am Markt,7a,26937,Stadland,Niedersachsen,53.399153,8.454407,2019
Raststätte Hunsrück Ost,0,55442,Stromberg,Rheinland-Pfalz,,,2019
Raststätte Hunsrück Ost,0,55442,Stromberg,Rheinland-Pfalz,49.964394,7.768306,2019
Autobahn,0,55442,Daxweiler,Rheinland-Pfalz,49.963435,7.765679,2019
Am Fichtenplan Nord,0,15749,Mittenwalde,Brandenburg,52.317754,13.496276,2019
Am Fichtenplan Nord,0,15749,Mittenwalde,Brandenburg,52.317754,13.496276,2019
Am Fichtenplan Nord,0,15749,Mittenwalde,Brandenburg,52.317754,13.496276,2019
Am Fichtenplan Nord,0,15749,Mittenwalde,Brandenburg,52.317754,13.496276,2019
Hauptstr.,46,55452,Windesheim,Rheinland-Pfalz,49.910028,7.818416,2019
Naheweinstr.,80,55450,Langenlonsheim,Rheinland-Pfalz,49.894051,7.900801,2019
Puschkinstraße,1,14959,Trebbin,Brandenburg,,,2019
Thyrower Bahnhofstraße,89,14959,Trebbin,Brandenburg,,,2019
Haltinger Platz,0,14959,Trebbin,Brandenburg,,,2019
Weite Gasse,10,86150,Augsburg,Bayern,48.36216,10.89852,2019
Fuggerstr.,22,86150,Augsburg,Bayern,48.369167,10.893611,2019
Fuggerstr.,22,86150,Augsburg,Bayern,48.369167,10.893611,2019
Fuggerstr.,22,86150,Augsburg,Bayern,48.369167,10.893611,2019
Fuggerstr.,22,86150,Augsburg,Bayern,48.369167,10.893611,2019
Goethestraße,19,14959,Trebbin,Brandenburg,,,2019
Am Stausee,23,55585,Niederhausen,Rheinland-Pfalz,49.802158,7.784844,2019
Römerstraße,137,54347,Neumagen-Dhron,Rheinland-Pfalz,49.851095,6.894528,2019
Hauptstraße,52,55618,Simmertal,Rheinland-Pfalz,49.810806,7.523645,2019
Hauptstraße,0,55606,Heimweiler,Rheinland-Pfalz,49.756306,7.495471,2019
Hahnenbachstr.,40,55606,Hahnenbach,Rheinland-Pfalz,49.810125,7.418776,2019
Sponheimerweg,0,55596,Waldböckelheim,Rheinland-Pfalz,49.820995,7.719219,2019
Hauptstraße,25,55595,Spabrücken,Rheinland-Pfalz,49.898823,7.712976,2019
Arthur-Rauner-Str.,2,55595,Hargesheim,Rheinland-Pfalz,49.985562,6.884521,2019
Sauergarten,4,54472,Monzelfeld,Rheinland-Pfalz,,,2019
Bahnhofsberg,0,3172,Guben,Brandenburg,51.95651,14.70768,2019
Heerer Straße,28,38271,Baddeckenstedt,Niedersachsen,,,2019
Rescheid,61,53940,Hellenthal,Nordrhein-Westfalen,50.433137,6.434441,2019
Sebastianstraße,0,86153,Augsburg,Bayern,48.381052,10.896275,2019
Albert-Schweitzer Straße,40-44,14974,Ludwigsfelde,Brandenburg,52.31141,13.2591,2019
Schulstr.,12,54472,Longkamp,Rheinland-Pfalz,49.890749,7.116447,2019
Schulstraße,12 b,54472,Longkamp,Rheinland-Pfalz,49.890592,7.116886,2019
Moselstraße,0,54486,Mülheim (Mosel),Rheinland-Pfalz,49.913105,7.012454,2019
Sauergarten,4,54472,Monzelfeld,Rheinland-Pfalz,,,2019
Talweg,24,54516,Wittlich,Rheinland-Pfalz,49.986312,6.898331,2019
Feldstr.,45,54516,Wittlich,Rheinland-Pfalz,49.98556,6.884521,2019
Barghamm,17,26409,Wittmund,Niedersachsen,53.584308,7.799084,2019
Closterstraße,1,26556,Westerholt,Niedersachsen,53.584188,7.464641,2019
Bensersieler Straße,31,26427,Esens,Niedersachsen,53.652752,7.609803,2019
Rhinstr.,120,12681,Berlin,Berlin,52.530207,13.519818,2019
Rhinstr.,100,12681,Berlin,Berlin,52.530206,13.519893,2019
Himmeroder Str.,88,54516,Wittlich,Rheinland-Pfalz,49.868674,7.819444,2019
Im Giehren,17,54516,Wittlich,Rheinland-Pfalz,,,2019
Robert-Schumann-Str.,65,54536,Kröv,Rheinland-Pfalz,49.979623,7.087041,2019
Eifel West,0,54533,Niederöfflingen,Rheinland-Pfalz,50.068492,6.880212,2019
Eifel West,0,54533,Niederöfflingen,Rheinland-Pfalz,50.068492,6.880212,2019
Eifel West,0,54533,Niederöfflingen,Rheinland-Pfalz,50.068492,6.880212,2019
Eifel West,0,54533,Niederöfflingen,Rheinland-Pfalz,50.068492,6.880212,2019
Rhinstr.,120,12681,Berlin,Berlin,52.530206,13.519753,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
August-Wessels-Str.,30,86156,Augsburg,Bayern,48.387305,10.864362,2019
Diedorfer Straße,0,86154,Augsburg,Bayern,48.402126,10.878841,2019
Diedorfer Straße,0,86154,Augsburg,Bayern,48.402126,10.878841,2019
Rudolf-Diesel-Str.,9-11,53919,Weilerstwist,Nordrhein-Westfalen,50.74927,6.8497,2019
Eifel Ost,0,54533,Niederöfflingen,Rheinland-Pfalz,50.070186,6.880905,2019
Eifel Ost,0,54533,Niederöfflingen,Rheinland-Pfalz,50.070186,6.880905,2019
Eifel Ost,0,54533,Niederöfflingen,Rheinland-Pfalz,50.070186,6.880905,2019
Eifel Ost,0,54533,Niederöfflingen,Rheinland-Pfalz,50.070186,6.880905,2019
Autobahn,0,54533,Niederöffingen,Rheinland-Pfalz,50.068478,6.880326,2019
Autobahnraststätte Eifel Ost,0,54533,Niederöffingen,Rheinland-Pfalz,50.070167,6.881029,2019
Bahnhofstraße,19,56850,Enkirch,Rheinland-Pfalz,49.984926,7.121953,2019
Im Trehl,18,56841,Traben-Trarbach,Rheinland-Pfalz,49.950909,7.117635,2019
Am Markt,3Z,56841,Traben-Trarbach,Rheinland-Pfalz,49.947699,7.111153,2019
Am Bahnhof,5,56841,Traben-Trarbach,Rheinland-Pfalz,49.951487,7.119305,2019
Brückerstraße,55,56841,Traben-Trarbach,Rheinland-Pfalz,49.948134,7.116669,2019
Fläming An der A9 Ost,2,14823,Mühlenfließ,Brandenburg,,,2019
Fläming An der A9 West,2,14823,Mühlenfließ,Brandenburg,52.132549,12.751164,2019
Bahnstraße,38,56841,Traben-Trarbach,Rheinland-Pfalz,49.951258,7.118404,2019
Auf der Lehrwiese,0,54538,Kinheim,Rheinland-Pfalz,49.968717,7.054631,2019
Neubrücker Strasse,1,55768,Neubrücke,Rheinland-Pfalz,,,2019
August-Wessels-Str.,30,86156,Augsburg,Bayern,48.387305,10.864362,2019
August-Wessels-Str.,30,86156,Augsburg,Bayern,48.387305,10.864362,2019
August-Wessels-Str.,30,86156,Augsburg,Bayern,48.387305,10.864362,2019
August-Wessels-Str.,30,86156,Augsburg,Bayern,48.387305,10.864362,2019
Kurfürstenstraße,36,14797,Kloster Lehnin,Brandenburg,52.320369,12.746536,2019
Zehlendorfer Damm,108,14532,Kleinmachnow,Brandenburg,52.406569,13.236252,2019
An der Stammbahn,2,14532,Kleinmachnow,Brandenburg,52.420148,13.224764,2019
B.-Kellermann-Straße,20,14542,Werder (Havel),Brandenburg,52.377727,12.936169,2019
B.-Kellermann-Straße,20,14542,Werder (Havel),Brandenburg,52.377686,12.936196,2019
B.-Kellermann-Straße,20,14542,Werder (Havel),Brandenburg,52.377686,12.936196,2019
Saarstrasse,19,55768,Neubrücke,Rheinland-Pfalz,,,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Werner-von-Siemens-Str.,6,86159,Augsburg,Bayern,48.340833,10.905556,2019
Feytalstr.,19,53894,Mechernich,Nordrhein-Westfalen,50.591082,6.665036,2019
Monzenbend,6,53894,Mechernich,Nordrhein-Westfalen,50.618808,6.650223,2019
Am Technologiezentrum,5,86159,Augsburg,Bayern,48.326821,10.896388,2019
Freiherr von Stein-Straße,0,67307,Göllheim,Rheinland-Pfalz,49.593861,8.053389,2019
Uhlandstr.,1,67292,Kirchheimbolanden,Rheinland-Pfalz,,,2019
Fahrenheitstraße,1,14532,Kleinmachnow,Brandenburg,52.40291,13.195747,2019
August-Bebel-Platz,1,14532,Kleinmachnow,Brandenburg,52.404802,13.215676,2019
Gerhard-Eisler-Straße,10,14532,Kleinmachnow,Brandenburg,52.401968,13.238399,2019
Adolf-Grimme-Ring,14,14532,Kleinmachnow,Brandenburg,52.403525,13.221097,2019
Adolf-Grimme-Ring,10,14532,Kleinmachnow,Brandenburg,52.402852,13.22047,2019
Tor,7,85055,Ingolstadt,Bayern,48.791394,11.419373,2019
Tor,7,85055,Ingolstadt,Bayern,48.791394,11.419373,2019
Tor,7,85055,Ingolstadt,Bayern,48.791394,11.419373,2019
Tor,7,85055,Ingolstadt,Bayern,48.791394,11.419373,2019
In den Herrenbenden,27-29,53879,Euskirchen,Nordrhein-Westfalen,50.66545,6.79475,2019
Dr.-Zeiegnspeck-Weg,0,86161,Augsburg,Bayern,48.349465,10.916089,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
Ettinger Str.,0,85055,Ingolstadt,Bayern,48.795146,11.403445,2019
